municipio,regiao,ano,tipo_crime,quantidade,fonte
São José dos Pinhais,RGI de Curitiba,2018,Crimes de Estupro,155.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Crimes de Estupro,95.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Crimes de Estupro,106.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Crimes de Estupro,140.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Crimes de Estupro,150.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Crimes de Estupro,179.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Crimes de Estupro,129.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Crimes de Furto,4324.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Crimes de Furto,3225.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Crimes de Furto,3857.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Crimes de Furto,4289.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Crimes de Furto,4678.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Crimes de Furto,4273.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Crimes de Furto,3811.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Crimes de Lesão Corporal,1558.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Crimes de Lesão Corporal,1469.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Crimes de Lesão Corporal,1230.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Crimes de Lesão Corporal,1277.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Crimes de Lesão Corporal,1312.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Crimes de Lesão Corporal,1840.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Crimes de Lesão Corporal,1954.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Crimes de Roubo,2770.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Crimes de Roubo,2226.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Crimes de Roubo,1193.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Crimes de Roubo,1012.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Crimes de Roubo,2.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Crimes de Roubo,787.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Crimes de Roubo,559.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Furtos de Veículos,514.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Furtos de Veículos,358.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Furtos de Veículos,288.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Furtos de Veículos,254.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Furtos de Veículos,333.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Furtos de Veículos,320.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Furtos de Veículos,248.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Ocorrências Envolvendo Tráfico de Drogas,206.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Ocorrências Envolvendo Tráfico de Drogas,269.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Ocorrências Envolvendo Tráfico de Drogas,230.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Ocorrências Envolvendo Tráfico de Drogas,218.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Ocorrências Envolvendo Tráfico de Drogas,201.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Ocorrências Envolvendo Tráfico de Drogas,308.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Ocorrências Envolvendo Tráfico de Drogas,311.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,320.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,282.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,167.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,176.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,139.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,241.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,246.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Perturbação do Sossego/Tranquilidade,443.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Perturbação do Sossego/Tranquilidade,697.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Perturbação do Sossego/Tranquilidade,434.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Perturbação do Sossego/Tranquilidade,264.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Perturbação do Sossego/Tranquilidade,1112.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Perturbação do Sossego/Tranquilidade,1000.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Perturbação do Sossego/Tranquilidade,1156.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Roubos de Veículos,521.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Roubos de Veículos,341.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Roubos de Veículos,229.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Roubos de Veículos,249.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Roubos de Veículos,148.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Roubos de Veículos,135.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Roubos de Veículos,87.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2019,Armas de Fogo Apreendidas,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2020,Armas de Fogo Apreendidas,2.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2018,Crimes de Ameaça,9.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2019,Crimes de Ameaça,6.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2020,Crimes de Ameaça,6.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2021,Crimes de Ameaça,18.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2022,Crimes de Ameaça,7.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2023,Crimes de Ameaça,5.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2024,Crimes de Ameaça,2.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2018,Crimes de Estelionato,3.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2019,Crimes de Estelionato,5.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2020,Crimes de Estelionato,3.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2021,Crimes de Estelionato,10.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2022,Crimes de Estelionato,10.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2023,Crimes de Estelionato,9.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2024,Crimes de Estelionato,16.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2018,Crimes de Estupro,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2022,Crimes de Estupro,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2023,Crimes de Estupro,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2018,Crimes de Furto,7.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2019,Crimes de Furto,7.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2020,Crimes de Furto,15.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2021,Crimes de Furto,14.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2022,Crimes de Furto,5.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2023,Crimes de Furto,5.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2024,Crimes de Furto,8.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2018,Crimes de Lesão Corporal,4.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2019,Crimes de Lesão Corporal,2.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2020,Crimes de Lesão Corporal,7.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2021,Crimes de Lesão Corporal,4.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2022,Crimes de Lesão Corporal,3.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2023,Crimes de Lesão Corporal,3.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2024,Crimes de Lesão Corporal,4.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2018,Crimes de Roubo,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2020,Crimes de Roubo,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2021,Crimes de Roubo,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2022,Crimes de Roubo,812.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2018,Furtos de Veículos,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2020,Furtos de Veículos,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2022,Furtos de Veículos,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2023,Furtos de Veículos,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2024,Furtos de Veículos,2.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2020,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2018,Perturbação do Sossego/Tranquilidade,2.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2019,Perturbação do Sossego/Tranquilidade,3.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2021,Perturbação do Sossego/Tranquilidade,3.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2022,Perturbação do Sossego/Tranquilidade,2.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2023,Perturbação do Sossego/Tranquilidade,1.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2024,Perturbação do Sossego/Tranquilidade,6.0,Crimes gerais
São Manoel do Paraná,RGI de Cianorte,2021,Roubos de Veículos,1.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Armas de Fogo Apreendidas,14.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Armas de Fogo Apreendidas,18.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Armas de Fogo Apreendidas,31.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Armas de Fogo Apreendidas,28.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Armas de Fogo Apreendidas,22.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Armas de Fogo Apreendidas,28.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Armas de Fogo Apreendidas,36.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Crimes de Ameaça,475.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Crimes de Ameaça,468.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Crimes de Ameaça,342.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Crimes de Ameaça,352.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Crimes de Ameaça,371.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Crimes de Ameaça,424.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Crimes de Ameaça,463.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Crimes de Estelionato,135.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Crimes de Estelionato,108.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Crimes de Estelionato,263.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Crimes de Estelionato,299.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Crimes de Estelionato,348.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Crimes de Estelionato,358.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Crimes de Estelionato,424.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Crimes de Estupro,22.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Crimes de Estupro,20.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Crimes de Estupro,18.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Crimes de Estupro,16.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Crimes de Estupro,14.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Crimes de Estupro,18.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Crimes de Estupro,23.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Crimes de Furto,391.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Crimes de Furto,418.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Crimes de Furto,351.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Crimes de Furto,485.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Crimes de Furto,444.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Crimes de Furto,293.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Crimes de Furto,297.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Crimes de Lesão Corporal,191.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Crimes de Lesão Corporal,219.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Crimes de Lesão Corporal,173.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Crimes de Lesão Corporal,165.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Crimes de Lesão Corporal,185.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Crimes de Lesão Corporal,219.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Crimes de Lesão Corporal,207.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Crimes de Roubo,65.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Crimes de Roubo,44.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Crimes de Roubo,39.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Crimes de Roubo,22.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Crimes de Roubo,1.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Crimes de Roubo,28.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Crimes de Roubo,16.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Furtos de Veículos,16.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Furtos de Veículos,20.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Furtos de Veículos,8.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Furtos de Veículos,12.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Furtos de Veículos,19.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Furtos de Veículos,16.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Furtos de Veículos,14.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Ocorrências Envolvendo Tráfico de Drogas,47.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Ocorrências Envolvendo Tráfico de Drogas,62.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Ocorrências Envolvendo Tráfico de Drogas,73.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Ocorrências Envolvendo Tráfico de Drogas,61.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Ocorrências Envolvendo Tráfico de Drogas,44.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Ocorrências Envolvendo Tráfico de Drogas,42.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Ocorrências Envolvendo Tráfico de Drogas,59.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,73.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,77.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,94.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,53.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,33.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,57.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,46.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Perturbação do Sossego/Tranquilidade,90.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Perturbação do Sossego/Tranquilidade,107.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Perturbação do Sossego/Tranquilidade,68.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Perturbação do Sossego/Tranquilidade,84.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Perturbação do Sossego/Tranquilidade,70.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Perturbação do Sossego/Tranquilidade,69.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Perturbação do Sossego/Tranquilidade,125.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2018,Roubos de Veículos,8.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2019,Roubos de Veículos,3.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2020,Roubos de Veículos,6.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2021,Roubos de Veículos,3.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2022,Roubos de Veículos,9.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2023,Roubos de Veículos,3.0,Crimes gerais
São Mateus do Sul,RGI de União da Vitória,2024,Roubos de Veículos,3.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2018,Armas de Fogo Apreendidas,20.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2019,Armas de Fogo Apreendidas,41.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2020,Armas de Fogo Apreendidas,27.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2021,Armas de Fogo Apreendidas,63.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2022,Armas de Fogo Apreendidas,26.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2023,Armas de Fogo Apreendidas,15.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2024,Armas de Fogo Apreendidas,46.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2018,Crimes de Ameaça,305.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2019,Crimes de Ameaça,289.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2020,Crimes de Ameaça,303.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2021,Crimes de Ameaça,309.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2022,Crimes de Ameaça,293.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2023,Crimes de Ameaça,310.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2024,Crimes de Ameaça,345.0,Crimes gerais
São Miguel do Iguaçu,RGI de Foz do Iguaçu,2018,Crimes de Estelionato,56.0,Crimes gerais
